URIs,Name label
http://www.wikidata.org/entity/Q4356127,"Ruin, Hans (1891 - 1980)"
http://www.wikidata.org/entity/Q12252252,"Kari, Juho Kyösti (1868 - 1921)"
http://www.wikidata.org/entity/Q2619687,"Heikel, Axel Olai (1851 - 1924)"
http://www.wikidata.org/entity/Q28720647,"Spåre, Henrik (1664 - 1747)"
http://www.wikidata.org/entity/Q17381446,"Karhu, Ilmari (1897 - 1971)"
http://www.wikidata.org/entity/Q11857536,"Kaila, Elmo Edvard (1888 - 1935)"
http://www.wikidata.org/entity/Q4349929,"Haavio, Martti (1899 - 1973)"
http://www.wikidata.org/entity/Q16596288,"Schaeffer, Serafia Fredrika (1800 - 1887)"
http://www.wikidata.org/entity/Q2595418,"Vasa, Gustaf Erikinpoika (1568 - 1607)"
http://www.wikidata.org/entity/Q21558160,"Raatikainen, Helvi (1915 - 1992)"
http://www.wikidata.org/entity/Q241412,"Matikainen-Kallström, Marjo (1965 - )"
http://www.wikidata.org/entity/Q23040974,"Santamo, Sofia (1887 - 1932)"
http://www.wikidata.org/entity/Q5623540,"Donner, Joakim (1926 - )"
http://www.wikidata.org/entity/Q11881794,"Nyrhi, Mauno Pekanpoika (K 1553)"
http://www.wikidata.org/entity/Q1779747,"Wiherheimo, Toivo Antero (1898 - 1970)"
http://www.wikidata.org/entity/Q1595837,"Haitto, Heimo (1925 - 1999)"
http://www.wikidata.org/entity/Q16595197,"Hogenskild, Anna Klemetintytär (1513 - 1590)"
http://www.wikidata.org/entity/Q4777425,"Nurmesniemi, Antti (1927 - 2003)"
http://www.wikidata.org/entity/Q22133172,"Salo, Reino (1920 - 2011)"
http://www.wikidata.org/entity/Q151789,Pietari III (1728 - 1762)
http://www.wikidata.org/entity/Q11901485,"Rantala, Viljo (1892 - 1980)"
http://www.wikidata.org/entity/Q11898658,"Elmgren-Heinonen, Tuomi (1903 - 2000)"
http://www.wikidata.org/entity/Q18708638,"Niska, Eetu (1887 - 1953)"
http://www.wikidata.org/entity/Q17383345,"Ranin, Gustaf (1823 - 1896)"
http://www.wikidata.org/entity/Q11894654,"Ranta, Sulho (1901 - 1960)"
http://www.wikidata.org/entity/Q1043,"Linné, Carl von (1707 - 1778)"
http://www.wikidata.org/entity/Q59533361,"Pesonen, Erkki (1930 - 2006)"
http://www.wikidata.org/entity/Q17379966,"Aaltonen, Urho (1889 - 1919)"
http://www.wikidata.org/entity/Q18688664,"Wallenius, Gabriel (1725 - 1808)"
http://www.wikidata.org/entity/Q291409,Märta Tanskalainen (noin 1278 - 1341)
http://www.wikidata.org/entity/Q2002273,"Saarela, Yrjö (1884 - 1951)"
http://www.wikidata.org/entity/Q16168199,"Cantell, Kari (1932 - )"
http://www.wikidata.org/entity/Q2542089,"Chorell, Walentin (1912 - 1983)"
http://www.wikidata.org/entity/Q5488553,"Stenius, Jakob (1732 - 1809)"
http://www.wikidata.org/entity/Q3180455,"Sederholm, Johan (1722 - 1805)"
http://www.wikidata.org/entity/Q11881299,"Kitunen, Martti (1747 - 1833)"
http://www.wikidata.org/entity/Q160165,Anna (1693 - 1740)
http://www.wikidata.org/entity/Q3157586,"Rijf, Jacob (1753 - 1808)"
http://www.wikidata.org/entity/Q6000772,"Salomies, Ilmari (1893 - 1973)"
http://www.wikidata.org/entity/Q6257257,"Örn, Robert (1824 - 1885)"
http://www.wikidata.org/entity/Q11859128,"Ingman, Eva (1853 - 1914)"
http://www.wikidata.org/entity/Q4972936,"Pihlgren, May (1904 - 1986)"
http://www.wikidata.org/entity/Q856159,Maunu Henrikinpoika (noin 1130 - 1161)
http://www.wikidata.org/entity/Q23040453,"Gummerus, Herman Erik (1841 - 1892)"
http://www.wikidata.org/entity/Q17383027,"Pazelius, Matthias (1699 - 1771)"
http://www.wikidata.org/entity/Q5603762,"Carpelan, Tor (1867 - 1960)"
http://www.wikidata.org/entity/Q11881291,"Jukola, Martti (1900 - 1952)"
http://www.wikidata.org/entity/Q124824,"Fromm, Hans (1919 - 2008)"
http://www.wikidata.org/entity/Q23040577,"Kingelin, Abraham (1788 - 1849)"
http://www.wikidata.org/entity/Q11855011,"Tallgren, Carl Olof (1927 - )"
http://www.wikidata.org/entity/Q18688562,"Palo, Perttu (K 1608 jälkeen)"
http://www.wikidata.org/entity/Q17381928,"Kurjensaari, Matti (1907 - 1988)"
http://www.wikidata.org/entity/Q105704971,"Cajana, Margareta (1710 - 1787)"
http://www.wikidata.org/entity/Q17380422,"Haapasalo, Johannes (1880 - 1965)"
http://www.wikidata.org/entity/Q2620566,"Tott, Klaus Åkenpoika (noin 1530 - 1590)"
http://www.wikidata.org/entity/Q11902066,"Kataja, Väinö (1867 - 1914)"
http://www.wikidata.org/entity/Q11867464,"Harri, Juhani (1939 - 2003)"
http://www.wikidata.org/entity/Q11902988,"Enne, Yrjö (1898 - 1961)"
http://www.wikidata.org/entity/Q6049994,"Pinello, Nils Henrik (1802 - 1879)"
http://www.wikidata.org/entity/Q23040602,"Kuhlberg, Johan (1725 - 1790)"
http://www.wikidata.org/entity/Q6961306,"Susitaival, Paavo (1896 - 1993)"
http://www.wikidata.org/entity/Q5730750,"Fincke, Gödik Gustafinpoika (1546 - 1617)"
http://www.wikidata.org/entity/Q4357003,"Setterberg, Carl Axel (1812 - 1871)"
http://www.wikidata.org/entity/Q6206338,"Terserus, Johannes (1605 - 1678)"
http://www.wikidata.org/entity/Q17381423,"Kantala, Siivo (1891 - 1954)"
http://www.wikidata.org/entity/Q11852778,"Sommer, Arthur (1847 - 1907)"
http://www.wikidata.org/entity/Q1367870,"Järvinen, Esko (1907 - 1976)"
http://www.wikidata.org/entity/Q11858509,"Palmén, Ernst (1916 - 1991)"
http://www.wikidata.org/entity/Q7375977,"Jaari, Ruben (1906 - 1991)"
http://www.wikidata.org/entity/Q17383159,"Rannikko, Yrjö (1900 - 1980)"
http://www.wikidata.org/entity/Q6084483,"Ruth, William (1839 - 1913)"
http://www.wikidata.org/entity/Q205958,"Puupponen, Simo (1915 - 1967)"
http://www.wikidata.org/entity/Q287563,Rikissa Tanskalainen (noin 1190 - 1220)
http://www.wikidata.org/entity/Q11881438,"Westh, Mathias Johannis (K 1549)"
http://www.wikidata.org/entity/Q11898654,"Boehm, Tuomas von (1916 - 2000)"
http://www.wikidata.org/entity/Q11892444,"Mäkelä, Santeri (1870 - noin 1938)"
http://www.wikidata.org/entity/Q23040448,"Granberg, Edvard (1823 - 1884)"
http://www.wikidata.org/entity/Q4455334,"Topelius-Andersson, Eva (1855 - 1929)"
http://www.wikidata.org/entity/Q5983563,"Melander, Gustaf (1861 - 1938)"
http://www.wikidata.org/entity/Q1027185,"Ehrström, Fredrik August (1801 - 1850)"
http://www.wikidata.org/entity/Q13425241,"Tavast, Ivar Arvidinpoika (noin 1572 - 1599)"
http://www.wikidata.org/entity/Q470352,"Iso-Hollo, Volmari (1907 - 1969)"
http://www.wikidata.org/entity/Q105705024,Sigfred Henrikinpoika (K noin 1626)
http://www.wikidata.org/entity/Q4697461,"Malmberg, Aino (1865 - 1933)"
http://www.wikidata.org/entity/Q21558185,"Järvisalo, Johan Emil (1888 - 1929)"
http://www.wikidata.org/entity/Q11875055,"Kivekäs, Lauri (1852 - 1893)"
http://www.wikidata.org/entity/Q4353724,"Schoultz, Johanna von (1813 - 1863)"
http://www.wikidata.org/entity/Q11857826,"Öhmann, Emil (1894 - 1984)"
http://www.wikidata.org/entity/Q4413099,"Helanen, Vilho (1899 - 1952)"
http://www.wikidata.org/entity/Q105704833,"Rautelin, Viljo (1899 - 1971)"
http://www.wikidata.org/entity/Q30205823,"Saloheimo, Aune (1912 - 2002)"
http://www.wikidata.org/entity/Q792420,"Gadolin, Axel (1828 - 1892)"
http://www.wikidata.org/entity/Q776599,"Wiik, Kalevi (1932 - 2015)"
http://www.wikidata.org/entity/Q5403547,"Damm, Viktor (1864 - 1944)"
http://www.wikidata.org/entity/Q3565213,"Korhonen, Aku (1892 - 1960)"
http://www.wikidata.org/entity/Q11885295,"Munkki, Olavi (1909 - 1978)"
http://www.wikidata.org/entity/Q5620994,"Johansson, Gustaf (1844 - 1930)"
http://www.wikidata.org/entity/Q6019871,"Nylander, Johan (1698 - 1761)"
http://www.wikidata.org/entity/Q17380407,"Haahti, Usko Sakari (1909 - 1978)"
http://www.wikidata.org/entity/Q17380887,"Honkajuuri, Paavo (1914 - 2001)"
http://www.wikidata.org/entity/Q5482018,"Koskenkorva, Matti (1880 - 1965)"
http://www.wikidata.org/entity/Q11849953,"Fredriksson, Ahti (1923 - 1994)"
http://www.wikidata.org/entity/Q17380982,"Hyvämäki, Lauri (1913 - 1980)"
http://www.wikidata.org/entity/Q105705593,"Simelius, Helena Kristina (1821 - 1889)"
http://www.wikidata.org/entity/Q11888617,"Artti, Pontus (1878 - 1936)"
http://www.wikidata.org/entity/Q11860088,"Jacobson, Friedel (1893 - 1918)"
http://www.wikidata.org/entity/Q3358580,"Wiklund, Karl Bernhard (1868 - 1934)"
http://www.wikidata.org/entity/Q17382480,"Muona, Toini (1904 - 1987)"
http://www.wikidata.org/entity/Q2335630,"Idman, Karl Gustaf (1885 - 1961)"
http://www.wikidata.org/entity/Q11881869,"Sergelius, Max (1879 - 1958)"
http://www.wikidata.org/entity/Q11860872,"Wasenius, Gösta (1863 - 1939)"
http://www.wikidata.org/entity/Q11856681,"Pusa, Eeno (1888 - 1975)"
http://www.wikidata.org/entity/Q6045757,"Petraeus, Aeschillus (1593 - 1657)"
http://www.wikidata.org/entity/Q4353175,"Järvinen, Iisakki (1896 - 1955)"
http://www.wikidata.org/entity/Q6034190,"Paloheimo, Karl Alfred (1862 - 1949)"
http://www.wikidata.org/entity/Q2177416,"Bryk, Rut (1916 - 1999)"
http://www.wikidata.org/entity/Q2887907,Holmger Knutinpoika (K 1248)
http://www.wikidata.org/entity/Q3655969,"Bure, Anders (1571 - 1646)"
http://www.wikidata.org/entity/Q11850086,"Somersalo, Aili (1887 - 1957)"
http://www.wikidata.org/entity/Q319444,"Cajander, Aimo Kaarlo (1879 - 1943)"
http://www.wikidata.org/entity/Q3300276,"Sariola, Mauri (1924 - 1985)"
http://www.wikidata.org/entity/Q817212,Bengt Birgerinpoika (1254 - 1291)
http://www.wikidata.org/entity/Q11850396,"Kaskela, Akseli (1900 - 1979)"
http://www.wikidata.org/entity/Q5709107,"Ellilä, Kaarle Johannes (1888 - 1957)"
http://www.wikidata.org/entity/Q2983791,"Erkko, Eljas (1895 - 1965)"
http://www.wikidata.org/entity/Q9384797,"Pakaslahti, Aaro (1903 - 1969)"
http://www.wikidata.org/entity/Q5543191,"Affleck, Simon (noin 1660 - 1725)"
http://www.wikidata.org/entity/Q105704769,"Sihvo, Matti (K 1653)"
http://www.wikidata.org/entity/Q5818865,"Hynninen, Eemil (1882 - 1947)"
http://www.wikidata.org/entity/Q18760086,"Pajunen, Edvard (1888 - 1953)"
http://www.wikidata.org/entity/Q2448474,"Lehmusto, Heikki (1884 - 1958)"
http://www.wikidata.org/entity/Q11879945,"Eronen, Lyyli (1892 - 1957)"
http://www.wikidata.org/entity/Q14986419,"Orlova-Tshesmenskaja, Anna (1785 - 1848)"
http://www.wikidata.org/entity/Q455111,"Isola, Maija (1927 - 2001)"
http://www.wikidata.org/entity/Q728861,"Rangell, Johan Wilhelm (1894 - 1982)"
http://www.wikidata.org/entity/Q18632713,"Häggström, Pehr Hansinpoika (1734 - 1817)"
http://www.wikidata.org/entity/Q2045369,"Järnefelt, Alexander (1833 - 1896)"
http://www.wikidata.org/entity/Q5405834,"Kalela, Aarno (1908 - 1977)"
http://www.wikidata.org/entity/Q11858258,"Aalto, Erkki (1904 - 1984)"
http://www.wikidata.org/entity/Q724110,"Ekman, Eugen (1937 - )"
http://www.wikidata.org/entity/Q5404394,"Okkonen, Onni (1886 - 1962)"
http://www.wikidata.org/entity/Q256139,Katariina Stenbock (1535 - 1621)
http://www.wikidata.org/entity/Q351459,"Mannermaa, Tuomo (1937 - 2015)"
http://www.wikidata.org/entity/Q3735466,"Kaskeala, Juhani (1946 - )"
http://www.wikidata.org/entity/Q6087798,"Sacklén, Lars (1724 - 1795)"
http://www.wikidata.org/entity/Q4060509,"Alanus, Georgius Christophori (1609 - 1664)"
http://www.wikidata.org/entity/Q2721477,Katariina Sunentytär (noin 1210 - noin 1252)
http://www.wikidata.org/entity/Q11870264,"Tanttu, Kasperi (1886 - 1918)"
http://www.wikidata.org/entity/Q471237,"Vennola, Juho Heikki (1872 - 1938)"
http://www.wikidata.org/entity/Q11865557,"Tuomikoski, Jaakko (1885 - 1971)"
http://www.wikidata.org/entity/Q4353968,"Gallén, Jarl (1908 - 1990)"
http://www.wikidata.org/entity/Q17384341,"Tiainen, Olli (1770 - 1833)"
http://www.wikidata.org/entity/Q471286,"Castrén, Kaarlo (1860 - 1938)"
http://www.wikidata.org/entity/Q3735273,"Pasanen, Pertti (1930 - 2001)"
http://www.wikidata.org/entity/Q543798,"Meri, Veijo (1928 - 2015)"
http://www.wikidata.org/entity/Q2340377,"Koivu, Rudolf (1890 - 1946)"
http://www.wikidata.org/entity/Q11852711,"Jaatinen, Arno (1895 - 1946)"
http://www.wikidata.org/entity/Q11853352,"Fabritius, August (1844 - 1915)"
http://www.wikidata.org/entity/Q105705572,"Roslöf, Kustaa (1831 - 1898)"
http://www.wikidata.org/entity/Q5813605,"Hormia, Osmo (1926 - 1983)"
http://www.wikidata.org/entity/Q105705624,"Wittstock, Fredrik (1690 - 1747)"
http://www.wikidata.org/entity/Q11861468,"Andersin, Hans (1930 - 2010)"
http://www.wikidata.org/entity/Q11852656,"Saastamoinen, Armas Herman (1886 - 1932)"
http://www.wikidata.org/entity/Q5473565,"Rastas, Kauko (1925 - 2007)"
http://www.wikidata.org/entity/Q28720665,"Florinus, Thomas Thomae (noin 1590 - 1648)"
http://www.wikidata.org/entity/Q16168592,"Catani, John (1864 - 1931)"
http://www.wikidata.org/entity/Q17383422,"Räsänen, Ilmari (1888 - 1931)"
http://www.wikidata.org/entity/Q11862642,"Jalkanen, Hilma (1889 - 1964)"
http://www.wikidata.org/entity/Q11859546,"Jaatinen, Filip (1897 - 1966)"
http://www.wikidata.org/entity/Q3429878,"Nyberg, Mikael (1871 - 1940)"
http://www.wikidata.org/entity/Q8479,Pietari I (1672 - 1725)
http://www.wikidata.org/entity/Q5553416,"Anderson, Amos (1878 - 1961)"
http://www.wikidata.org/entity/Q105705795,"Borg, Saska (1914 - 1994)"
http://www.wikidata.org/entity/Q4939330,"Björkstén, Elli (1870 - 1947)"
http://www.wikidata.org/entity/Q11891801,"Hopea-Untracht, Saara (1925 - 1984)"
http://www.wikidata.org/entity/Q4357400,"Capsia, Margareta (1682 - 1759)"
http://www.wikidata.org/entity/Q284449,"Hostila, Sulo (1920 - 2002)"
http://www.wikidata.org/entity/Q11903004,"Järvinen, Yrjö (1900 - 1953)"
http://www.wikidata.org/entity/Q7909377,"Liljeström, Valdemar (1902 - 1960)"
http://www.wikidata.org/entity/Q21558193,Helena Pederintytär (noin 1200 - noin 1255)
http://www.wikidata.org/entity/Q5404498,"Hackzell, Gustaf (1889 - 1972)"
http://www.wikidata.org/entity/Q11867011,"Reini, Jorma (1942 - 1998)"
http://www.wikidata.org/entity/Q21558192,"Lybeck, Marita (1906 - 1990)"
http://www.wikidata.org/entity/Q5493791,"Moilanen, Kaapro (1878 - 1957)"
http://www.wikidata.org/entity/Q16986227,"Mannerkoski, Markku (1936 - )"
http://www.wikidata.org/entity/Q11902405,"Carlsson, Wilhelm (1834 - 1875)"
http://www.wikidata.org/entity/Q11853019,"Sakrelius, Arvo (1898 - 1979)"
http://www.wikidata.org/entity/Q9384379,"Salonius, Aarne (1884 - 1930)"
http://www.wikidata.org/entity/Q5610258,"Cobron, Samuel (1574 - 1621)"
http://www.wikidata.org/entity/Q4348734,"Halonen, Eemil (1875 - 1950)"
http://www.wikidata.org/entity/Q10540605,"Rosas, John (1908 - 1984)"
http://www.wikidata.org/entity/Q11858316,"Kalela, Erkki Kalervo (1909 - 1964)"
http://www.wikidata.org/entity/Q105705772,Milla Clemensintytär (1813 - )
http://www.wikidata.org/entity/Q7083251,"Saarinen, Olavi (1923 - 1979)"
http://www.wikidata.org/entity/Q6156791,"Banér, Nils Eskilinpoika (noin 1480 - 1520)"
http://www.wikidata.org/entity/Q23040859,"Lönnström, Teresia (1895 - 1986)"
http://www.wikidata.org/entity/Q5971716,Olaus Magni (noin 1405 - 1460)
http://www.wikidata.org/entity/Q18677394,"Tuomala, Pertti (1931 - )"
http://www.wikidata.org/entity/Q13411547,"Breilin, Reino (1928 - 2010)"
http://www.wikidata.org/entity/Q16594591,"Donner, Minette (1848 - 1922)"
http://www.wikidata.org/entity/Q6849959,"Collan, Mikko (1881 - 1964)"
http://www.wikidata.org/entity/Q56403460,"Ducander, Carl (1858 - 1943)"
http://www.wikidata.org/entity/Q738922,"Hasu, Heikki (1926 - )"
http://www.wikidata.org/entity/Q11859497,"Nikkinen, Ferdinand (1894 - 1971)"
http://www.wikidata.org/entity/Q992971,"Ahlberg, Bruno (1911 - 1966)"
http://www.wikidata.org/entity/Q11897892,"Aro, Toivo (1887 - 1962)"
http://www.wikidata.org/entity/Q5581529,"Bonde, Carl (1581 - 1652)"
http://www.wikidata.org/entity/Q6243355,"Wilskman, Ivar (1854 - 1932)"
http://www.wikidata.org/entity/Q11858862,"Hjelt-Cajanus, Esther (1879 - 1959)"
http://www.wikidata.org/entity/Q4349138,"Haartman, Carl von (1897 - 1980)"
http://www.wikidata.org/entity/Q11881767,"Forsman, Mauno (1928 - 2006)"
http://www.wikidata.org/entity/Q11850783,"Forselles, Jacob Henrik Alexander af (1820 - 1896)"
http://www.wikidata.org/entity/Q17383067,"Pusa, Unto (1913 - 1973)"
http://www.wikidata.org/entity/Q3564856,"Jännes, Paavo (1892 - 1970)"
http://www.wikidata.org/entity/Q4965123,Malin Matsintytär (noin 1610 - 1676)
http://www.wikidata.org/entity/Q105705289,"Hyytiäinen, Heikki Ollinpoika (mainitaan 1643 - 1669)"
http://www.wikidata.org/entity/Q13569851,"Unho, Ilmari (1906 - 1961)"
http://www.wikidata.org/entity/Q174044,Aleksandr Nevski (1220 - 1263)
http://www.wikidata.org/entity/Q105705062,Nikolai Aleksandrovitsh (1843 - 1865)
http://www.wikidata.org/entity/Q1661043,"Ruuth, Theodoricus Petri (noin 1560 - 1617)"
http://www.wikidata.org/entity/Q18814953,"Saastamoinen, Yrjö (1888 - 1966)"
http://www.wikidata.org/entity/Q3364215,"Malmivaara, Wilhelmi (1854 - 1922)"
http://www.wikidata.org/entity/Q30228025,"Sorjonen, Immo (1904 - 1970)"
http://www.wikidata.org/entity/Q3462634,"Harkimo, Osmo (1923 - 2007)"
http://www.wikidata.org/entity/Q4349563,"Palmgren, Alvar (1880 - 1960)"
http://www.wikidata.org/entity/Q72508,"Landström, Eeles (1932 - )"
http://www.wikidata.org/entity/Q5618707,"de Geer till Tervik, Robert Wilhelm (1750 - 1820)"
http://www.wikidata.org/entity/Q105705760,"Inkinen, Anna-Lovisa (1916 - 2006)"
http://www.wikidata.org/entity/Q106298810,"Willebrand, Ernst Gustaf von (1680 - 1751)"
http://www.wikidata.org/entity/Q52611,"Virén, Lasse (1949 - )"
http://www.wikidata.org/entity/Q6448729,"Honkonen, Kuuno (1922 - 1985)"
http://www.wikidata.org/entity/Q600998,"Turi, Johan (1854 - 1936)"
http://www.wikidata.org/entity/Q4974826,"Riipinen, Hilja (1883 - 1966)"
http://www.wikidata.org/entity/Q105705286,"Hjelmman, Johannes (1861 - 1940)"
http://www.wikidata.org/entity/Q130752,Elisabet (1709 - 1762)
http://www.wikidata.org/entity/Q1905242,"Wegelius, Martin (1846 - 1906)"
http://www.wikidata.org/entity/Q1523353,"Fischer, Constantin (1805 - 1880)"
http://www.wikidata.org/entity/Q11885303,"Puro, Olavi (1883 - 1933)"
http://www.wikidata.org/entity/Q5392049,"Eerolainen, Kosti-Paavo (1902 - 1994)"
http://www.wikidata.org/entity/Q105705787,"Kovanko, Nikolai Jevgenevitsh (1858 - 1918)"
http://www.wikidata.org/entity/Q235659,Gunilla Bielke (1568 - 1597)
http://www.wikidata.org/entity/Q11885993,"Stenbäck, Ottilia (1848 - 1939)"
http://www.wikidata.org/entity/Q11852886,"Jämsén, Artturi (1925 - 1976)"
http://www.wikidata.org/entity/Q105705292,"Huhtamäki, Väinö (1918 - 2014)"
http://www.wikidata.org/entity/Q11875364,"Hassinen, Leino (1924 - 2015)"
http://www.wikidata.org/entity/Q495652,"Creutz, Carl Magnus (1821 - 1893)"
http://www.wikidata.org/entity/Q5473699,"Halttunen, Kaarlo (1909 - 1986)"
http://www.wikidata.org/entity/Q6033813,"Palmfelt, August Fredrik (1767 - 1814)"
http://www.wikidata.org/entity/Q30206358,Jasparus Johannis (mainitaan  1514 - 1527)
http://www.wikidata.org/entity/Q5392288,"Rauanheimo, Akseli (1871 - 1932)"
http://www.wikidata.org/entity/Q17383063,"Puro, Weikko (1884 - 1959)"
http://www.wikidata.org/entity/Q4332512,"Oker-Blom, Christian Theodor (1822 - 1900)"
http://www.wikidata.org/entity/Q18633547,"Pictorius, Johannes Olai (noin 1590 - 1643)"
http://www.wikidata.org/entity/Q343140,"Faltin, Richard (1835 - 1918)"
http://www.wikidata.org/entity/Q13569892,"Klenberg, Jan (1931 - )"
http://www.wikidata.org/entity/Q11884721,"Pöyhönen, Nora (1849 - 1938)"
http://www.wikidata.org/entity/Q259161,"Ackté, Aino (1876 - 1944)"
http://www.wikidata.org/entity/Q1711154,"Erola, Judy (1934 - )"
http://www.wikidata.org/entity/Q4008356,"Juva, Valter (1865 - 1922)"
http://www.wikidata.org/entity/Q4354064,"Punasuomalainen, Marketta Ristontytär (K 1658)"
http://www.wikidata.org/entity/Q495693,"Alariesto, Andreas (1900 - 1989)"
http://www.wikidata.org/entity/Q5591567,"Bäck, Johannes (1850 - 1901)"
http://www.wikidata.org/entity/Q11860800,"Ignatius, Gustaf (1873 - 1949)"
http://www.wikidata.org/entity/Q5474596,"Kauffmann, Hermann (1840 - 1908)"
http://www.wikidata.org/entity/Q11849794,"Hägglund, Adolf  (1838 - 1903)"
http://www.wikidata.org/entity/Q4350667,"Borenius, Tancred (1885 - 1948)"
http://www.wikidata.org/entity/Q18632766,"Jaakkola, Martti (1886 - 1960)"
http://www.wikidata.org/entity/Q17380884,"Honkajuuri, Mauri (1882 - 1948)"
http://www.wikidata.org/entity/Q11858603,"Pethman, Esa (1938 - )"
http://www.wikidata.org/entity/Q17381321,"Kaasalainen, Väinö (1902 - 1955)"
http://www.wikidata.org/entity/Q5411298,"Pekkola, Sulo-Weikko (1890 - 1931)"
http://www.wikidata.org/entity/Q5408046,"Seppälä, Raimo (1934 - )"
http://www.wikidata.org/entity/Q5719213,"Eskola, Antti (1934 - 2018)"
http://www.wikidata.org/entity/Q11886313,"Ravila, Paavo (1902 - 1974)"
http://www.wikidata.org/entity/Q16650163,"Pryss, Samuel (1705 - 1779)"
http://www.wikidata.org/entity/Q11903049,"Reenpää, Yrjö (1894 - 1976)"
http://www.wikidata.org/entity/Q6164833,"Rindell, Arthur (1852 - 1936)"
http://www.wikidata.org/entity/Q7931015,"Salminen, Ville (1908 - 1992)"
http://www.wikidata.org/entity/Q6226035,"Virkkunen, Paavo (1874 - 1959)"
http://www.wikidata.org/entity/Q11899556,"Paunu, Uno (1873 - 1948)"
http://www.wikidata.org/entity/Q11860677,"Skogster-Lehtinen, Greta (1900 - 1994)"
http://www.wikidata.org/entity/Q5911678,"Kivijärvi, Harry (1931 - 2010)"
http://www.wikidata.org/entity/Q7034445,"Yli-Vainio, Niilo (1920 - 1981)"
http://www.wikidata.org/entity/Q21558169,"Solin, Arno (1889 - 1959)"
http://www.wikidata.org/entity/Q6184182,"Sormunen, Eino (1893 - 1972)"
http://www.wikidata.org/entity/Q105705395,Leena Juhanintytär (S 1735)
http://www.wikidata.org/entity/Q11902053,"Hämäläinen, Väinö (1876 - 1940)"
http://www.wikidata.org/entity/Q11867183,"Pohjanpalo, Jouko (1908 - 1992)"
http://www.wikidata.org/entity/Q17383522,"Ritz, Jacob (noin 1656 - 1739)"
http://www.wikidata.org/entity/Q330454,"Edelcrantz, Abraham Niclas (1754 - 1821)"
http://www.wikidata.org/entity/Q11902104,"Salovaara, Väinö (1888 - 1964)"
http://www.wikidata.org/entity/Q11883982,"Still-McKinney, Nanny (1926 - 2009)"
http://www.wikidata.org/entity/Q391176,"Lundson, Johannes (1867 - 1939)"
http://www.wikidata.org/entity/Q2401312,"Heiniö, Mikko (1948 - )"
http://www.wikidata.org/entity/Q11858505,"Linko, Ernst (1889 - 1960)"
http://www.wikidata.org/entity/Q11852101,"Jalava, Antti (1846 - 1909)"
http://www.wikidata.org/entity/Q11854939,"Olin, Carl-Erik (1902 - 1974)"
http://www.wikidata.org/entity/Q11858025,"Rislakki, Ensio (1896 - 1977)"
http://www.wikidata.org/entity/Q192816,Barbara
http://www.wikidata.org/entity/Q11894676,"Kilpi, Sulo (1886 - 1979)"
http://www.wikidata.org/entity/Q5406852,"Ant-Wuorinen, Olli (1904 - 1993)"
http://www.wikidata.org/entity/Q11881743,"Virkkunen, Matti (1908 - 1980)"
http://www.wikidata.org/entity/Q30223934,"Suominen, Olavi (1915 - 1984)"
http://www.wikidata.org/entity/Q17380453,"Hainari, Tilma (1861 - 1940)"
http://www.wikidata.org/entity/Q11862625,"Lappalainen, Hilkka-Helinä (1921 - 1989)"
http://www.wikidata.org/entity/Q16595347,"Jermen, Anna Lisa (1770 - 1799)"
http://www.wikidata.org/entity/Q11850539,"Nystén, Alarik (1875 - 1936)"
http://www.wikidata.org/entity/Q17380955,"Huovinen, Vilho (1918 - 1985)"
http://www.wikidata.org/entity/Q1334461,"Savolainen, Heikki (1907 - 1997)"
http://www.wikidata.org/entity/Q1679148,"Sederholm, Jakob Johannes (1863 - 1934)"
http://www.wikidata.org/entity/Q209435,"Ryti, Risto (1889 - 1956)"
http://www.wikidata.org/entity/Q2283460,"Tähti, Annikki (1929 - 2017)"
http://www.wikidata.org/entity/Q3390851,"Joutseno, Lea (1910 - 1977)"
http://www.wikidata.org/entity/Q1302384,"Suvio, Sten (1911 - 1988)"
http://www.wikidata.org/entity/Q3391578,"Katajisto, Martti (1926 - 2000)"
http://www.wikidata.org/entity/Q11880875,"Colliander, Maria Magdalena (1857 - 1954)"
http://www.wikidata.org/entity/Q178383,"Soinio, Eino (1894 - 1973)"
http://www.wikidata.org/entity/Q182043,"Vanhanen, Matti (1955 - )"
http://www.wikidata.org/entity/Q5907142,"Keto, Jaakko William (1884 - 1947)"
http://www.wikidata.org/entity/Q13570092,"Jylhä, Konsta (1910 - 1984)"
http://www.wikidata.org/entity/Q11875048,"Kantola, Lauri (1908 - 1990)"
http://www.wikidata.org/entity/Q17608454,"Lassila, Jaakko (1928 - 2003)"
http://www.wikidata.org/entity/Q11850747,"Hintze, Alexander (1846 - 1924)"
http://www.wikidata.org/entity/Q11853700,"Cedercreutz, Axel (1873 - 1946)"
http://www.wikidata.org/entity/Q23040676,"Luoma, Väinö (1887 - 1952)"
http://www.wikidata.org/entity/Q11887746,"Bryk, Petri (1913 - 1977)"
http://www.wikidata.org/entity/Q4357869,"Schauman, August (1826 - 1896)"
http://www.wikidata.org/entity/Q1359272,"Paakkunainen, Seppo (1943 - )"
http://www.wikidata.org/entity/Q5541955,"Achrenius, Abraham (1706 - 1769)"
http://www.wikidata.org/entity/Q11866632,"Parviainen, Johan (1834 - 1900)"
http://www.wikidata.org/entity/Q6205557,"Teir, Grels (1916 - 1999)"
http://www.wikidata.org/entity/Q1351224,"Hannikainen, Pietari Juhani (1854 - 1924)"
