,Europeana_proxy,External_URI,Wikidata_URI
0,http://data.europeana.eu/proxy/europeana/2059207/data_sounds_T002_11,http://dbpedia.org/resource/Séamus_Ennis,http://wikidata.org/entity/Q3067781
1,http://data.europeana.eu/proxy/europeana/2059207/data_sounds_T002_12,http://dbpedia.org/resource/Séamus_Ennis,http://wikidata.org/entity/Q3067781
2,http://data.europeana.eu/proxy/europeana/2059207/data_sounds_T002_13,http://dbpedia.org/resource/Séamus_Ennis,http://wikidata.org/entity/Q3067781
3,http://data.europeana.eu/proxy/europeana/2059207/data_sounds_T002_14,http://dbpedia.org/resource/Séamus_Ennis,http://wikidata.org/entity/Q3067781
4,http://data.europeana.eu/proxy/europeana/2059207/data_sounds_T002_4,http://dbpedia.org/resource/Séamus_Ennis,http://wikidata.org/entity/Q3067781
5,http://data.europeana.eu/proxy/europeana/2059207/data_sounds_T002_5,http://dbpedia.org/resource/Séamus_Ennis,http://wikidata.org/entity/Q3067781
6,http://data.europeana.eu/proxy/europeana/2059207/data_sounds_T002_6,http://dbpedia.org/resource/Séamus_Ennis,http://wikidata.org/entity/Q3067781
7,http://data.europeana.eu/proxy/europeana/2059207/data_sounds_T002_7,http://dbpedia.org/resource/Séamus_Ennis,http://wikidata.org/entity/Q3067781
8,http://data.europeana.eu/proxy/europeana/2059207/data_sounds_T002_8,http://dbpedia.org/resource/Séamus_Ennis,http://wikidata.org/entity/Q3067781
9,http://data.europeana.eu/proxy/europeana/2059207/data_sounds_T002_9,http://dbpedia.org/resource/Séamus_Ennis,http://wikidata.org/entity/Q3067781
10,http://data.europeana.eu/proxy/europeana/2059207/data_sounds_T007_1,http://dbpedia.org/resource/Séamus_Ennis,http://wikidata.org/entity/Q3067781
11,http://data.europeana.eu/proxy/europeana/2059207/data_sounds_T012_3,http://dbpedia.org/resource/Séamus_Ennis,http://wikidata.org/entity/Q3067781
12,http://data.europeana.eu/proxy/europeana/2059207/data_sounds_T012_4,http://dbpedia.org/resource/Séamus_Ennis,http://wikidata.org/entity/Q3067781
13,http://data.europeana.eu/proxy/europeana/2059207/data_sounds_T012_5,http://dbpedia.org/resource/Séamus_Ennis,http://wikidata.org/entity/Q3067781
