,Europeana_proxy,External_URI,Wikidata_URI
0,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642273,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
1,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642274,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
2,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642275,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
3,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642276,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
4,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642277,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
5,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642278,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
6,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642279,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
7,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642280,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
8,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642281,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
9,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642282,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
10,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642283,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
11,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642284,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
12,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642285,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
13,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642286,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
14,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642287,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
15,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642288,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
16,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642289,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
17,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642290,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
18,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642291,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
19,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642292,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
20,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642293,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
21,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642294,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
22,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642295,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
23,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642296,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
24,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642297,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
25,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000081642298,http://dbpedia.org/resource/Augustin-Alexandre_Dumont,http://wikidata.org/entity/Q179725
