,Europeana_proxy,External_URI,Wikidata_URI
0,http://data.europeana.eu/proxy/europeana/9200110/BibliographicResource_1000126639960,http://dbpedia.org/resource/Pierre_Lyonnet,http://wikidata.org/entity/Q2203935
1,http://data.europeana.eu/proxy/europeana/9200110/BibliographicResource_1000126640888,http://dbpedia.org/resource/Pierre_Lyonnet,http://wikidata.org/entity/Q2203935
2,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000004852226,http://dbpedia.org/resource/Pierre_de_la_Rue,http://wikidata.org/entity/Q370540
3,http://data.europeana.eu/proxy/europeana/2021803/recordDescription_LNB_C1C1B0000960968,http://dbpedia.org/resource/Piet_Mondrian,http://wikidata.org/entity/Q151803
4,http://data.europeana.eu/proxy/europeana/90402/RP_T_1967_66,http://dbpedia.org/resource/Pieter_Aertsen,http://wikidata.org/entity/Q326548
5,http://data.europeana.eu/proxy/europeana/90402/RP_P_1909_3792,http://dbpedia.org/resource/Pieter_Aertsen,http://wikidata.org/entity/Q326548
6,http://data.europeana.eu/proxy/europeana/90402/RP_P_1909_3793,http://dbpedia.org/resource/Pieter_Aertsen,http://wikidata.org/entity/Q326548
7,http://data.europeana.eu/proxy/europeana/90402/RP_P_1909_3794,http://dbpedia.org/resource/Pieter_Aertsen,http://wikidata.org/entity/Q326548
8,http://data.europeana.eu/proxy/europeana/90402/RP_P_1909_3795,http://dbpedia.org/resource/Pieter_Aertsen,http://wikidata.org/entity/Q326548
9,http://data.europeana.eu/proxy/europeana/90402/RP_P_1909_3796,http://dbpedia.org/resource/Pieter_Aertsen,http://wikidata.org/entity/Q326548
10,http://data.europeana.eu/proxy/europeana/90402/RP_P_1878_A_1235,http://dbpedia.org/resource/Pieter_Aertsen,http://wikidata.org/entity/Q326548
11,http://data.europeana.eu/proxy/europeana/90402/RP_P_BI_648,http://dbpedia.org/resource/Pieter_Aertsen,http://wikidata.org/entity/Q326548
12,http://data.europeana.eu/proxy/europeana/90402/RP_P_OB_27_173,http://dbpedia.org/resource/Pieter_Aertsen,http://wikidata.org/entity/Q326548
13,http://data.europeana.eu/proxy/europeana/90402/RP_P_OB_27_176,http://dbpedia.org/resource/Pieter_Aertsen,http://wikidata.org/entity/Q326548
14,http://data.europeana.eu/proxy/europeana/90402/RP_P_OB_27_177,http://dbpedia.org/resource/Pieter_Aertsen,http://wikidata.org/entity/Q326548
15,http://data.europeana.eu/proxy/europeana/90402/RP_P_OB_27_178,http://dbpedia.org/resource/Pieter_Aertsen,http://wikidata.org/entity/Q326548
16,http://data.europeana.eu/proxy/europeana/90402/RP_P_OB_68_208,http://dbpedia.org/resource/Pieter_Aertsen,http://wikidata.org/entity/Q326548
17,http://data.europeana.eu/proxy/europeana/04202/BibliographicResource_3000135707985,http://dbpedia.org/resource/Pieter_Balten,http://wikidata.org/entity/Q2094227
18,http://data.europeana.eu/proxy/europeana/04202/BibliographicResource_3000135636494,http://dbpedia.org/resource/Pieter_Balten,http://wikidata.org/entity/Q2094227
19,http://data.europeana.eu/proxy/europeana/90402/RP_P_1910_4313,http://dbpedia.org/resource/Pieter_Balten,http://wikidata.org/entity/Q2094227
20,http://data.europeana.eu/proxy/europeana/90402/RP_P_1908_5347,http://dbpedia.org/resource/Pieter_Balten,http://wikidata.org/entity/Q2094227
21,http://data.europeana.eu/proxy/europeana/90402/RP_P_OB_30_017,http://dbpedia.org/resource/Pieter_Balten,http://wikidata.org/entity/Q2094227
22,http://data.europeana.eu/proxy/europeana/9200150/BibliographicResource_3000095886557,http://dbpedia.org/resource/Pieter_Balten,http://wikidata.org/entity/Q2094227
23,http://data.europeana.eu/proxy/europeana/92034/GVNRC_BVB01_BDH9826PK,http://dbpedia.org/resource/Pieter_Balten,http://wikidata.org/entity/Q2094227
24,http://data.europeana.eu/proxy/europeana/92034/GVNRC_BVB01_BDH9827PK,http://dbpedia.org/resource/Pieter_Balten,http://wikidata.org/entity/Q2094227
25,http://data.europeana.eu/proxy/europeana/92034/GVNRC_BVB01_BDH9828PK,http://dbpedia.org/resource/Pieter_Balten,http://wikidata.org/entity/Q2094227
26,http://data.europeana.eu/proxy/europeana/92034/GVNRC_BVB01_L1964111APK,http://dbpedia.org/resource/Pieter_Balten,http://wikidata.org/entity/Q2094227
