,Europeana_proxy,External_URI,Wikidata_URI
0,http://data.europeana.eu/proxy/europeana/2059208/archives_items_42437_,http://dbpedia.org/resource/Pierre_Dominique_Gaisseau,http://www.wikidata.org/entity/Q2203935
1,http://data.europeana.eu/proxy/europeana/2059208/archives_items_42438_,http://dbpedia.org/resource/Pierre_Dominique_Gaisseau,http://www.wikidata.org/entity/Q2203935
2,http://data.europeana.eu/proxy/europeana/2059208/archives_items_42439_,http://dbpedia.org/resource/Pierre_Dominique_Gaisseau,http://www.wikidata.org/entity/Q370540
3,http://data.europeana.eu/proxy/europeana/2059208/archives_items_42440_,http://dbpedia.org/resource/Pierre_Dominique_Gaisseau,http://www.wikidata.org/entity/Q151803
4,http://data.europeana.eu/proxy/europeana/2059208/archives_items_4520_,http://dbpedia.org/resource/Pierre_Dominique_Gaisseau,http://www.wikidata.org/entity/Q326548
5,http://data.europeana.eu/proxy/europeana/2059208/archives_items_4523_,http://dbpedia.org/resource/Pierre_Dominique_Gaisseau,http://www.wikidata.org/entity/Q326548
6,http://data.europeana.eu/proxy/europeana/04202/BibliographicResource_3000135735346,http://dbpedia.org/resource/Pierre_Dubois_(author),http://www.wikidata.org/entity/Q326548
7,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_1000055074336,http://dbpedia.org/resource/Pierre_Duhem,http://www.wikidata.org/entity/Q326548
8,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_1000055088174,http://dbpedia.org/resource/Pierre_Duhem,http://www.wikidata.org/entity/Q326548
9,http://data.europeana.eu/proxy/europeana/9200497/items_show_499,http://dbpedia.org/resource/Pierre_Duhem,http://www.wikidata.org/entity/Q326548
10,http://data.europeana.eu/proxy/europeana/9200110/BibliographicResource_1000126611965,http://dbpedia.org/resource/Pierre_Dumont_(painter),http://www.wikidata.org/entity/Q326548
11,http://data.europeana.eu/proxy/europeana/04202/BibliographicResource_3000135699363,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q326548
12,http://data.europeana.eu/proxy/europeana/04202/BibliographicResource_3000135699367,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q326548
13,http://data.europeana.eu/proxy/europeana/04202/BibliographicResource_3000135587902,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q326548
14,http://data.europeana.eu/proxy/europeana/2058606/bw5ne5_ThumbJpeg_ashx_WEBIDS_FNBN5811_Pixels_0,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q326548
15,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000037067000000,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q326548
16,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000037067000100,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q326548
17,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000037067000200,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q2094227
18,http://data.europeana.eu/proxy/europeana/9200140/BibliographicResource_3000051410376,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q2094227
19,http://data.europeana.eu/proxy/europeana/9200324/BibliographicResource_3000140738783,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q2094227
20,http://data.europeana.eu/proxy/europeana/9200324/BibliographicResource_3000140738785,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q2094227
21,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000051613469,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q2094227
22,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000118469752,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q2094227
23,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_1000055511733,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q2094227
24,http://data.europeana.eu/proxy/europeana/9200376/BibliographicResource_3000100220638,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q2094227
25,http://data.europeana.eu/proxy/europeana/9200376/BibliographicResource_3000136345214,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q2094227
26,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000051896048,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q2094227
27,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000135998639,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q2094227
28,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000135998641,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q2094227
29,http://data.europeana.eu/proxy/europeana/92054/URN_NBN_SI_doc_IM851BKI,http://dbpedia.org/resource/Pierre_Dupont,http://www.wikidata.org/entity/Q2094227
30,http://data.europeana.eu/proxy/europeana/9200246/BibliographicResource_3000051350955,http://dbpedia.org/resource/Pierre_Duval_(singer),http://www.wikidata.org/entity/Q2094227
31,http://data.europeana.eu/proxy/europeana/9200110/BibliographicResource_1000126558554,http://dbpedia.org/resource/Pierre_Duval_(singer),http://www.wikidata.org/entity/Q2094227
32,http://data.europeana.eu/proxy/europeana/9200110/BibliographicResource_1000126586289,http://dbpedia.org/resource/Pierre_Duval_(singer),http://www.wikidata.org/entity/Q2094227
33,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_1000054861664,http://dbpedia.org/resource/Pierre_Duval_(singer),http://www.wikidata.org/entity/Q2094227
34,http://data.europeana.eu/proxy/europeana/9200376/BibliographicResource_3000100197712,http://dbpedia.org/resource/Pierre_Duval_(singer),http://www.wikidata.org/entity/Q2094227
35,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_1000055682653,http://dbpedia.org/resource/Pierre_Duval_(singer),http://www.wikidata.org/entity/Q2094227
36,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000094800795,http://dbpedia.org/resource/Pierre_Duval_(singer),http://www.wikidata.org/entity/Q2094227
37,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000135996670,http://dbpedia.org/resource/Pierre_Duval_(singer),http://www.wikidata.org/entity/Q2094227
38,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000135996726,http://dbpedia.org/resource/Pierre_Duval_(singer),http://www.wikidata.org/entity/Q2094227
39,http://data.europeana.eu/proxy/europeana/9200376/BibliographicResource_3000100171238,http://dbpedia.org/resource/Pierre_Duval_(singer),http://www.wikidata.org/entity/Q2094227
40,http://data.europeana.eu/proxy/europeana/9200376/BibliographicResource_3000100183785,http://dbpedia.org/resource/Pierre_Duval_(singer),http://www.wikidata.org/entity/Q2094227
41,http://data.europeana.eu/proxy/europeana/9200376/BibliographicResource_3000100186148,http://dbpedia.org/resource/Pierre_Duval_(singer),http://www.wikidata.org/entity/Q2094227
42,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000140774321,http://dbpedia.org/resource/Pierre_Duval_(singer),http://www.wikidata.org/entity/Q2094227
43,http://data.europeana.eu/proxy/europeana/90402/RP_P_BI_7402X,http://dbpedia.org/resource/Pierre_Ernou,http://www.wikidata.org/entity/Q2094227
44,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_1000055185245,http://dbpedia.org/resource/Pierre_Estève,http://www.wikidata.org/entity/Q2094227
45,http://data.europeana.eu/proxy/europeana/04202/BibliographicResource_3000135674151,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q645235
46,http://data.europeana.eu/proxy/europeana/04202/BibliographicResource_3000135711517,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q112250
47,http://data.europeana.eu/proxy/europeana/04202/BibliographicResource_3000135621736,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q112250
48,http://data.europeana.eu/proxy/europeana/2022701/oai_gredos_usal_es_10366_46593,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q112250
49,http://data.europeana.eu/proxy/europeana/2064108/Museu_ProvidedCHO_Kunstbibliothek__Staatliche_Museen_zu_Berlin_910675,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q112250
50,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_1000055060950,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q112250
51,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000022676770,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q112250
52,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000094726321,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q112250
53,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000094726342,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q354832
54,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_1000055715200,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q354832
55,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_1000055715205,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q354832
56,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_1000054835122,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q655049
57,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_1000054835132,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q655049
58,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_1000054835150,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q655049
59,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_1000054907607,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q655049
60,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000094678315,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q434006
61,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000094678318,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q434006
62,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_2000092754570,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q434006
63,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_1000055607648,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q434006
64,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000022671123,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q434006
65,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000022671129,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q434006
66,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000022671135,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q434006
67,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000022671144,http://dbpedia.org/resource/Pierre_François_Tardieu,http://www.wikidata.org/entity/Q434006
