,Europeana_proxy,External_URI,Wikidata_URI
0,http://data.europeana.eu/proxy/europeana/9200365/BibliographicResource_3000094725634,http://dbpedia.org/resource/Ciprian_Porumbescu,http://www.wikidata.org/entity/Q389000
1,http://data.europeana.eu/proxy/europeana/04101/A8424B5C9957BB46DB1EFB2B71027B03DCCEAB76,http://dbpedia.org/resource/Claes_Corneliszoon_Moeyaert,http://www.wikidata.org/entity/Q59661
2,http://data.europeana.eu/proxy/europeana/15508/8685,http://dbpedia.org/resource/Claes_Corneliszoon_Moeyaert,http://www.wikidata.org/entity/Q59661
3,http://data.europeana.eu/proxy/europeana/15508/8099,http://dbpedia.org/resource/Claes_Corneliszoon_Moeyaert,http://www.wikidata.org/entity/Q59661
4,http://data.europeana.eu/proxy/europeana/15508/8100,http://dbpedia.org/resource/Claes_Corneliszoon_Moeyaert,http://www.wikidata.org/entity/Q59661
5,http://data.europeana.eu/proxy/europeana/15508/8472,http://dbpedia.org/resource/Claes_Corneliszoon_Moeyaert,http://www.wikidata.org/entity/Q59661
6,http://data.europeana.eu/proxy/europeana/15508/8473,http://dbpedia.org/resource/Claes_Corneliszoon_Moeyaert,http://www.wikidata.org/entity/Q59661
7,http://data.europeana.eu/proxy/europeana/15508/8474,http://dbpedia.org/resource/Claes_Corneliszoon_Moeyaert,http://www.wikidata.org/entity/Q59661
8,http://data.europeana.eu/proxy/europeana/15508/8475,http://dbpedia.org/resource/Claes_Corneliszoon_Moeyaert,http://www.wikidata.org/entity/Q59661
9,http://data.europeana.eu/proxy/europeana/15508/8476,http://dbpedia.org/resource/Claes_Corneliszoon_Moeyaert,http://www.wikidata.org/entity/Q59661
10,http://data.europeana.eu/proxy/europeana/15508/8477,http://dbpedia.org/resource/Claes_Corneliszoon_Moeyaert,http://www.wikidata.org/entity/Q59661
11,http://data.europeana.eu/proxy/europeana/15508/8478,http://dbpedia.org/resource/Claes_Corneliszoon_Moeyaert,http://www.wikidata.org/entity/Q59661
12,http://data.europeana.eu/proxy/europeana/2021608/11259_collection_37656,http://dbpedia.org/resource/Claes_Corneliszoon_Moeyaert,http://www.wikidata.org/entity/Q59661
13,http://data.europeana.eu/proxy/europeana/2021608/11259_collection_48091,http://dbpedia.org/resource/Claes_Corneliszoon_Moeyaert,http://www.wikidata.org/entity/Q59661
14,http://data.europeana.eu/proxy/europeana/2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden_17537,http://dbpedia.org/resource/Claes_Corneliszoon_Moeyaert,http://www.wikidata.org/entity/Q59661
15,http://data.europeana.eu/proxy/europeana/2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden_18096,http://dbpedia.org/resource/Claes_Corneliszoon_Moeyaert,http://www.wikidata.org/entity/Q59661
16,http://data.europeana.eu/proxy/europeana/2048001/Athena_Plus_ProvidedCHO_KIK_IRPA__Brussels__Belgium__AP_10323939,http://dbpedia.org/resource/Claes_Dirksz_van_der_Heck,http://www.wikidata.org/entity/Q2339054
17,http://data.europeana.eu/proxy/europeana/2048410/item_JXR7TMRAMNTVNRJO3ROMY6WJDBA22LJB,http://dbpedia.org/resource/Claes_Dirksz_van_der_Heck,http://www.wikidata.org/entity/Q2339054
18,http://data.europeana.eu/proxy/europeana/2048411/item_3XY7SAAVUIFDXFVGYPXO76W2NFEEEYN2,http://dbpedia.org/resource/Claes_Dirksz_van_der_Heck,http://www.wikidata.org/entity/Q2339054
19,http://data.europeana.eu/proxy/europeana/2048409/item_JH3ADD275RWAB2EU2ZIJMKSKDVC672LS,http://dbpedia.org/resource/Claes_Dirksz_van_der_Heck,http://www.wikidata.org/entity/Q2339054
20,http://data.europeana.eu/proxy/europeana/2048418/item_DW63HYVUGHTTKV2G5KH4ZLH4AU4LQVBI,http://dbpedia.org/resource/Claes_Dirksz_van_der_Heck,http://www.wikidata.org/entity/Q2339054
21,http://data.europeana.eu/proxy/europeana/2048418/item_DXD4MWJ2GWAFALLQ3VFVPMT34FGRWOFN,http://dbpedia.org/resource/Claes_Dirksz_van_der_Heck,http://www.wikidata.org/entity/Q2339054
22,http://data.europeana.eu/proxy/europeana/2048418/item_EHGBW26IDEZNKWDK6QUDA6S4QOXQHRYO,http://dbpedia.org/resource/Claes_Dirksz_van_der_Heck,http://www.wikidata.org/entity/Q2339054
23,http://data.europeana.eu/proxy/europeana/2048419/item_RRNDCQUGAU3LABQRSLFH3INWRS5UNGMB,http://dbpedia.org/resource/Claes_Dirksz_van_der_Heck,http://www.wikidata.org/entity/Q2339054
24,http://data.europeana.eu/proxy/europeana/2048415/item_UPQJPOYEA3PQ5DERLC65C3IGCCCSGG3E,http://dbpedia.org/resource/Claes_Dirksz_van_der_Heck,http://www.wikidata.org/entity/Q2339054
25,http://data.europeana.eu/proxy/europeana/2048416/item_BSESCVH3SAODXVWH5RT2SXLPKRDRHYAP,http://dbpedia.org/resource/Claes_Dirksz_van_der_Heck,http://www.wikidata.org/entity/Q2339054
26,http://data.europeana.eu/proxy/europeana/2048417/item_DW63HYVUGHTTKV2G5KH4ZLH4AU4LQVBI,http://dbpedia.org/resource/Claes_Dirksz_van_der_Heck,http://www.wikidata.org/entity/Q2339054
27,http://data.europeana.eu/proxy/europeana/2048417/item_DXD4MWJ2GWAFALLQ3VFVPMT34FGRWOFN,http://dbpedia.org/resource/Claes_Dirksz_van_der_Heck,http://www.wikidata.org/entity/Q2339054
28,http://data.europeana.eu/proxy/europeana/2048417/item_EHGBW26IDEZNKWDK6QUDA6S4QOXQHRYO,http://dbpedia.org/resource/Claes_Dirksz_van_der_Heck,http://www.wikidata.org/entity/Q2339054
29,http://data.europeana.eu/proxy/europeana/08568/dokumente_html_obj67098446,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
30,http://data.europeana.eu/proxy/europeana/2020903/KKSgb543,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
31,http://data.europeana.eu/proxy/europeana/2020903/KKSgb251,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
32,http://data.europeana.eu/proxy/europeana/2021608/11259_collection_1629,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
33,http://data.europeana.eu/proxy/europeana/2021659/0988,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
34,http://data.europeana.eu/proxy/europeana/2021659/0988_3,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
35,http://data.europeana.eu/proxy/europeana/2021663/memorix_3a313ed0_fb8f_11df_9e4d_523bc2e286e2,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
36,http://data.europeana.eu/proxy/europeana/2021663/memorix_3a3175ee_fb8f_11df_9e4d_523bc2e286e2,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
37,http://data.europeana.eu/proxy/europeana/2021663/memorix_3a31ae56_fb8f_11df_9e4d_523bc2e286e2,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
38,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23324,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
39,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23325,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
40,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23326,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
41,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23327,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
42,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23328,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
43,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23329,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
44,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23410,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
45,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23411,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
46,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23412,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
47,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23810,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
48,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23912,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
49,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23913,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
50,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23914,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
51,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23915,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
52,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23916,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
53,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23917,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
54,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23918,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
55,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23919,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
56,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23920,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
57,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23921,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
58,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_23937,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
59,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24220,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
60,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24221,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
61,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24222,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
62,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24223,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
63,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24224,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
64,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24225,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
65,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24226,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
66,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24227,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
67,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24228,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
68,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24524,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
69,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24557,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
70,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24558,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
71,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24559,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
72,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24560,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
73,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24561,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
74,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24562,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
75,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24563,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
76,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24564,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
77,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_24662,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
78,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_27107,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
79,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_28146,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
80,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_28147,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
81,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_28148,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
82,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_28149,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
83,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_28150,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
84,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_28151,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
85,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_28152,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
86,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_28153,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
87,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_28154,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
88,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_28155,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
89,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_28156,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
90,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_28157,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
91,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_3240,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
92,http://data.europeana.eu/proxy/europeana/2021618/internetserver_Details_kunst_4244,http://dbpedia.org/resource/Claes_Jansz._Visscher,http://www.wikidata.org/entity/Q1094674
